stem,source,precision,recall,lift,original_words
crocidolit,discovered,,,18.37352445193929,crocidolite
easiest,discovered,,,18.37352445193929,easiest
eurasia,discovered,,,18.37352445193929,eurasia
chenopodium,discovered,,,18.37352445193929,chenopodium
wareh,discovered,,,18.355789389726993,"warehou, warehous, warehoused, warehousing"
ethiopia,discovered,,,18.349220848166883,ethiopia
bandwidth,discovered,,,18.343697301854974,"bandwidth, bandwidths"
slow,discovered,,,18.341726344800946,"slow, slowed, slowing, slowness, slows"
electrolyt,discovered,,,18.334924610653704,"electrolyte, electrolytes, electrolytic, electrolytical"
coronaviru,discovered,,,18.334924610653704,coronavirus
inventory,discovered,,,18.31884134345138,"inventory, inventorying"
strontium,discovered,,,18.31884134345138,strontium
calm,discovered,,,18.31884134345138,"calm, calme, calmed, calming, calms"
subordin,discovered,,,18.279781980245723,"subordinate, subordinates, subordination"
pre-clin,discovered,,,18.279781980245723,pre-clinical
ner,discovered,,,18.279781980245723,"ner, nerative, ners"
ssa,discovered,,,18.279781980245723,"ssa, ssas"
originality,discovered,,,18.279781980245723,originality
thynnu,discovered,,,18.279781980245723,thynnus
rodriguez,discovered,,,18.279781980245723,rodriguez
pre-print,discovered,,,18.279781980245723,"pre-print, pre-printed, pre-prints"
extraterritori,discovered,,,18.279781980245723,extraterritorial
unfeas,discovered,,,18.279781980245723,unfeasible
reposit,discovered,,,18.279781980245723,"reposit, reposition, repositioned, repositioning"
copyright,discovered,,,18.262094721435616,"copyright, copyrighted, copyrights"
uropean,discovered,,,18.255745449042248,uropean
unep,discovered,,,18.245485954016367,unep
match,discovered,,,18.235234937912,"match, matched, matches, matching"
credenti,discovered,,,18.227702829304853,"credential, credentialing, credentials"
shark,discovered,,,18.227702829304853,"shark, sharking, sharks"
ernst,discovered,,,18.227702829304853,"ernst, ernste, ernstes"
supply-chain,discovered,,,18.227702829304853,"supply-chain, supply-chains"
tiny,discovered,,,18.227702829304853,tiny
contradictory,discovered,,,18.218109301499954,contradictory
spite,discovered,,,18.20947512647555,spite
xenophobia,discovered,,,18.204183212750912,xenophobia
badg,discovered,,,18.19456155143339,"badge, badges"
poster,discovered,,,18.19456155143339,"poster, posters"
readjust,discovered,,,18.19456155143339,"readjust, readjusted, readjustements, readjusting, readjustment, readjustments"
infra,discovered,,,18.19456155143339,"infra, infras"
dissip,discovered,,,18.19456155143339,"dissipate, dissipates, dissipation, dissipative, dissiper"
bagass,discovered,,,18.19456155143339,bagasse
hat,discovered,,,18.188077388371582,"hat, hats"
anyth,discovered,,,18.182133572231592,anything
biphenyl,discovered,,,18.182133572231592,"biphenyl, biphenyle, biphenyls"
confront,discovered,,,18.17409193863043,"confront, confrontation, confrontational, confrontations, confronted, confronting, confrontions, confronts"
idem,discovered,,,18.171617589830067,idem
quadrupl,discovered,,,18.171617589830067,"quadruple, quadrupled, quadruplicate, quadruplicates, quadrupling"
subcontractor,discovered,,,18.166943819873836,"subcontractor, subcontractors"
affiliat,discovered,,,18.165461892814545,"affiliated, affiliating"
sinter,discovered,,,18.15479201798763,"sinter, sintered, sintering, sinters"
fluvial,discovered,,,18.15479201798763,"fluvial, fluviale, fluviales"
velocity,discovered,,,18.15479201798763,velocity
ionian,discovered,,,18.14192540422577,ionian
smoothly,discovered,,,18.138283909764866,smoothly
friend,discovered,,,18.123544527423114,"friend, friends"
nylon,discovered,,,18.111045531197302,"nylon, nylons"
phyto-sanitary,discovered,,,18.10618481044282,phyto-sanitary
crochet,discovered,,,18.10618481044282,"crochet, crocheted, crocheting, crochets"
libya,discovered,,,18.09229703685859,libya
fao,discovered,,,18.090995058085067,fao
gulf,discovered,,,18.08976345654255,"gulf, gulfs"
diploma,discovered,,,18.087489730617893,"diploma, diplomas"
swiftly,discovered,,,18.078235666104554,swiftly
motion,discovered,,,18.07323077142939,"motion, motional, motions"
deterr,discovered,,,18.06269415106062,"deterrant, deterred, deterrence, deterrent, deterrents, deterring"
shingl,discovered,,,18.045425801011806,"shingle, shingles"
hostil,discovered,,,18.045425801011806,"hostile, hostiles, hostilities"
on-farm,discovered,,,18.045425801011806,on-farm
sub-contract,discovered,,,18.045425801011806,"sub-contract, sub-contracted, sub-contracting, sub-contracts"
border-cross,discovered,,,18.045425801011806,"border-cross, border-crossing, border-crossings"
kitt,discovered,,,18.045425801011806,"kitt, kitting, kitts"
unjustifiably,discovered,,,18.045425801011806,unjustifiably
carr,discovered,,,18.045425801011806,"carr, carre"
milit,discovered,,,18.045425801011806,"militant, militants, militate, militates, milited"
sulphit,discovered,,,18.045425801011806,"sulphite, sulphited, sulphites, sulphitic"
guillotin,discovered,,,18.045425801011806,"guillotine, guillotines"
all-tim,discovered,,,18.045425801011806,all-time
roqueforti,discovered,,,18.045425801011806,roqueforti
lund,discovered,,,18.045425801011806,"lund, lunds"
methionin,discovered,,,18.045425801011806,methionine
overflight,discovered,,,18.045425801011806,"overflight, overflights"
palinuru,discovered,,,18.045425801011806,palinurus
quinolin,discovered,,,18.045425801011806,"quinolin, quinoline"
biodegradability,discovered,,,18.045425801011806,biodegradability
varicos,discovered,,,18.045425801011806,varicose
irrevocably,discovered,,,18.045425801011806,irrevocably
etch,discovered,,,18.045425801011806,"etch, etched, etching, etchings"
tetrasulphid,discovered,,,18.045425801011806,"tetrasulphide, tetrasulphides"
mike,discovered,,,18.045425801011806,"mike, mikes"
výstavby,discovered,,,18.045425801011806,výstavby
law-making-process,discovered,,,18.045425801011806,law-making-process
devast,discovered,,,18.045425801011806,"devastate, devastation, devasting"
newborn,discovered,,,18.045425801011806,"newborn, newborns"
direktorat,discovered,,,18.045425801011806,"direktorat, direktorater"
deregistr,discovered,,,18.045425801011806,"deregistration, deregistrations"
echan,discovered,,,18.045425801011806,"echanical, echanism, echanisms"
aif,discovered,,,18.045425801011806,"aif, aife, aifs"
cacao,discovered,,,18.045425801011806,cacao
autho,discovered,,,18.045425801011806,autho
fifg,discovered,,,18.045425801011806,fifg
cartilag,discovered,,,18.045425801011806,"cartilage, cartilages"
repr,discovered,,,18.045425801011806,"repr, repre, repres"
parliam,discovered,,,18.045425801011806,"parliam, parliamant, parliame, parliamment"
mock-up,discovered,,,18.045425801011806,"mock-up, mock-ups"
whic,discovered,,,18.045425801011806,whic
mededingingsautoriteit,discovered,,,18.045425801011806,mededingingsautoriteit
inspekcja,discovered,,,18.045425801011806,inspekcja
coron,discovered,,,18.045425801011806,"coron, coronal, coronation, corone, coroner, coroners, coronitis"
ivorian,discovered,,,18.045425801011806,"ivorian, ivorians"
spire,discovered,,,18.045425801011806,spire
afield,discovered,,,18.045425801011806,afield
squalu,discovered,,,18.045425801011806,squalus
ede,discovered,,,18.045425801011806,"ede, edee, edes"
knob,discovered,,,18.045425801011806,"knob, knobs"
pprd,discovered,,,18.045425801011806,pprd
lyserg,discovered,,,18.045425801011806,lysergic
acanthia,discovered,,,18.045425801011806,acanthias
bezpečnost,discovered,,,18.045425801011806,bezpečnost
dicofol,discovered,,,18.045425801011806,dicofol
dig,discovered,,,18.045425801011806,"dig, digs"
tal-prim,discovered,,,18.045425801011806,tal-prim
unseparat,discovered,,,18.045425801011806,unseparated
direkcija,discovered,,,18.045425801011806,direkcija
guardian,discovered,,,18.045425801011802,"guardian, guardians"
multi-later,discovered,,,18.045425801011802,"multi-lateral, multi-laterals, multi-laterism"
ning,discovered,,,18.045425801011802,ning
airplan,discovered,,,18.045425801011802,"airplane, airplanes"
scientist,discovered,,,18.01124885820686,"scientist, scientists"
self-emploi,discovered,,,17.974100007331916,"self-employ, self-employed"
react,discovered,,,17.96036318780838,"react, reacted, reacting, reacts"
fisher,discovered,,,17.936059584035974,"fisher, fishers"
shore,discovered,,,17.9309727832464,"shore, shores"
durabl,discovered,,,17.92654947821199,"durable, durablement, durables"
moder,discovered,,,17.91418634064081,"moder, moderate, moderateness, moderates, moderation, moderator, moderators"
arbitrary,discovered,,,17.906400948923885,arbitrary
gum-resin,discovered,,,17.89629005059022,gum-resins
clc,discovered,,,17.89629005059022,"clc, clcs"
porcelain,discovered,,,17.89629005059022,"porcelain, porcelains"
nce,discovered,,,17.88137647554806,"nce, nces"
uranium,discovered,,,17.87274230052365,uranium
markedly,discovered,,,17.87090524200782,markedly
systemat,discovered,,,17.86572512647555,"systemat, systematic, systematical, systematics, systematization, systematize"
denominat,discovered,,,17.863148772718755,"denominated, denominating"
record-keep,discovered,,,17.863148772718755,record-keeping
linger,discovered,,,17.863148772718755,"linger, lingered, lingering, lingers"
albacor,discovered,,,17.863148772718755,albacore
ero,discovered,,,17.863148772718755,"ero, eros"
papaw,discovered,,,17.863148772718755,papaws
northeast,discovered,,,17.863148772718755,northeast
tion,discovered,,,17.84856661045531,"tion, tione, tioned, tioning, tions"
mtoe,discovered,,,17.84856661045531,mtoe
unawar,discovered,,,17.840364144182125,"unaware, unawareness, unawares"
puré,discovered,,,17.811069621777886,"purée, puréed, purées, purés"
mwe,discovered,,,17.811069621777882,mwe
histori,discovered,,,17.811069621777882,"histori, historial, historie, histories"
these,discovered,,,17.811069621777882,theses
zakon,discovered,,,17.811069621777882,zakon
diss,discovered,,,17.811069621777882,"diss, disse"
acetylen,discovered,,,17.811069621777882,"acetylene, acetylenic"
merlucciu,discovered,,,17.811069621777882,merluccius
smelter,discovered,,,17.811069621777882,"smelter, smelters"
liberty,discovered,,,17.799351812816187,liberty
abroad,discovered,,,17.798815703909447,abroad
rare,discovered,,,17.797804177670304,"rare, rareness, rares"
subcontract,discovered,,,17.790237961401537,"subcontract, subcontracted, subcontracting, subcontracts"
consciou,discovered,,,17.78083011477996,conscious
lang,discovered,,,17.778368759559196,"lang, lange, langs"
payer,discovered,,,17.772010258572234,"payer, payers"
semi-manufactur,discovered,,,17.772010258572234,"semi-manufacture, semi-manufactured, semi-manufactures"
redress,discovered,,,17.763724939104364,"redress, redressed, redressement, redresses, redressing, redressive"
inaugur,discovered,,,17.755926991369904,"inaugural, inaugurant, inaugurate, inaugurates, inauguration, inaugurations, inaugurer"
landlock,discovered,,,17.747154300168635,"landlock, landlocked"
annum,discovered,,,17.72584919296555,annum
patient,discovered,,,17.722935674031795,"patient, patients"
dam,discovered,,,17.717327150084316,"dam, daming, dams"
timescal,discovered,,,17.717327150084316,"timescale, timescales"
blower,discovered,,,17.717327150084316,"blower, blowers"
shallow,discovered,,,17.717327150084316,"shallow, shallower, shallowness"
reorgan,discovered,,,17.717327150084316,"reorganization, reorganizations, reorganize"
irrepar,discovered,,,17.717327150084316,irreparable
octan,discovered,,,17.717327150084316,octane
ific,discovered,,,17.717327150084316,"ific, ificant, ificate, ificates, ification, ifications"
universitet,discovered,,,17.717327150084316,"universitet, universiteter, universitets"
communicati,discovered,,,17.717327150084316,"communicati, communicatie"
onderwij,discovered,,,17.717327150084316,onderwijs
melanogrammu,discovered,,,17.717327150084316,melanogrammus
semi-cok,discovered,,,17.717327150084316,"semi-coke, semi-cokes"
wallon,discovered,,,17.717327150084316,"wallon, wallone"
treasuri,discovered,,,17.717327150084316,treasuries
textili,discovered,,,17.717327150084316,"textilie, textilis"
ingress,discovered,,,17.717327150084316,ingress
cnr,discovered,,,17.717327150084316,"cnr, cnrs"
brittany,discovered,,,17.717327150084316,brittany
anal,discovered,,,17.717327150084316,"anal, analitis, analize"
mid-march,discovered,,,17.717327150084316,mid-march
falsely,discovered,,,17.717327150084316,falsely
re-apply,discovered,,,17.717327150084316,"re-apply, re-applying"
eu-latin,discovered,,,17.717327150084316,eu-latin
chamott,discovered,,,17.717327150084316,"chamotte, chamottes"
formaliz,discovered,,,17.717327150084316,"formalized, formalizing"
pli,discovered,,,17.717327150084316,"pli, plied, plies"
amic,discovered,,,17.693891532160922,"amicable, amical, amice"
flourish,discovered,,,17.68879683261236,"flourish, flourished, flourishes, flourishing"
equat,discovered,,,17.685317525603587,"equatable, equate, equated, equates, equating, equation, equations, equator"
memori,discovered,,,17.680871744425705,"memori, memorial, memorialize, memorials, memorie, memories"
phone,discovered,,,17.66947943015739,"phone, phones"
open-end,discovered,,,17.66685043455701,"open-end, open-ended"
self-declar,discovered,,,17.66685043455701,"self-declaration, self-declarations, self-declare, self-declared, self-declaring"
simplest,discovered,,,17.66685043455701,simplest
isp,discovered,,,17.66685043455701,"isp, isps"
fileadmin,discovered,,,17.66685043455701,fileadmin
proxy,discovered,,,17.661480571203043,"proxy, proxying, proxys"
small-scal,discovered,,,17.660618741282033,"small-scale, small-scaled"
welfar,discovered,,,17.63920842367301,welfare
barium,discovered,,,17.635302487352448,barium
ern,discovered,,,17.635302487352448,"ern, ernative, ernatives, erne, erned, erning, erns"
sip,discovered,,,17.635302487352448,"sip, siped, sips"
policyhold,discovered,,,17.635302487352448,"policyholder, policyholders"
aluminosil,discovered,,,17.635302487352448,"aluminosilicate, aluminosilicates"
north-eastern,discovered,,,17.635302487352448,north-eastern
reg_del,discovered,,,17.635302487352448,reg_del
argol,discovered,,,17.635302487352448,"argol, argols"
cleanli,discovered,,,17.635302487352448,cleanliness
gcc,discovered,,,17.635302487352448,gcc
tooth,discovered,,,17.635302487352448,"tooth, toothed, toothing"
oxiran,discovered,,,17.635302487352448,oxirane
ssr,discovered,,,17.635302487352448,"ssr, ssrs"
parity,discovered,,,17.62011273499469,parity
maturity,discovered,,,17.606007964948205,maturity
entrant,discovered,,,17.59801854974705,"entrant, entrante, entrants"
jam,discovered,,,17.59801854974705,"jam, jams"
bonu,discovered,,,17.59801854974705,bonus
nit,discovered,,,17.59801854974705,"nit, nited, nits"
retali,discovered,,,17.576713442543966,"retaliate, retaliation, retaliations"
eritrea,discovered,,,17.576713442543966,eritrea
slag,discovered,,,17.56292778494197,"slag, slags"
depot,discovered,,,17.56292778494197,"depot, depots"
depict,discovered,,,17.549462724028395,"depict, depicte, depicted, depicting, depiction, depictions, depicts"
rubberis,discovered,,,17.546145245252585,"rubberised, rubberising"
congress,discovered,,,17.532771658937605,"congress, congresses"
